char,x,y,width,height,char_idx_in_line,line_idx,page,word
r,410.0,326.0,15.0,31,19,2,page_12,for
 ,425.0,326.0,15.0,31,20,2,page_12,
o,440.0,326.0,15.0,31,21,2,page_12,our
u,455.0,326.0,15.0,31,22,2,page_12,our
r,470.0,326.0,15.0,31,23,2,page_12,our
 ,485.0,326.0,15.0,31,24,2,page_12,
r,500.0,326.0,15.0,31,25,2,page_12,research.
e,515.0,326.0,15.0,31,26,2,page_12,research.
s,530.0,326.0,15.0,31,27,2,page_12,research.
e,545.0,326.0,15.0,31,28,2,page_12,research.
a,560.0,326.0,15.0,31,29,2,page_12,research.
r,575.0,326.0,15.0,31,30,2,page_12,research.
c,590.0,326.0,15.0,31,31,2,page_12,research.
h,605.0,326.0,15.0,31,32,2,page_12,research.
.,620.0,326.0,15.0,31,33,2,page_12,research.
 ,635.0,326.0,15.0,31,34,2,page_12,
I,650.0,326.0,15.0,31,35,2,page_12,It
t,665.0,326.0,15.0,31,36,2,page_12,It
 ,680.0,326.0,15.0,31,37,2,page_12,
w,695.0,326.0,15.0,31,38,2,page_12,will
i,710.0,326.0,15.0,31,39,2,page_12,will
l,725.0,326.0,15.0,31,40,2,page_12,will
l,740.0,326.0,15.0,31,41,2,page_12,will
 ,755.0,326.0,15.0,31,42,2,page_12,
b,770.0,326.0,15.0,31,43,2,page_12,be
e,785.0,326.0,15.0,31,44,2,page_12,be
 ,800.0,326.0,15.0,31,45,2,page_12,
t,815.0,326.0,15.0,31,46,2,page_12,the
h,830.0,326.0,15.0,31,47,2,page_12,the
e,845.0,326.0,15.0,31,48,2,page_12,the
 ,860.0,326.0,15.0,31,49,2,page_12,
m,875.0,326.0,15.0,31,50,2,page_12,main
a,890.0,326.0,15.0,31,51,2,page_12,main
i,905.0,326.0,15.0,31,52,2,page_12,main
n,920.0,326.0,15.0,31,53,2,page_12,main
 ,935.0,326.0,15.0,31,54,2,page_12,
f,950.0,326.0,15.0,31,55,2,page_12,factor
a,965.0,326.0,15.0,31,56,2,page_12,factor
c,980.0,326.0,15.0,31,57,2,page_12,factor
t,995.0,326.0,15.0,31,58,2,page_12,factor
o,1010.0,326.0,15.0,31,59,2,page_12,factor
r,1025.0,326.0,15.0,31,60,2,page_12,factor
 ,1040.0,326.0,15.0,31,61,2,page_12,
i,1055.0,326.0,15.0,31,62,2,page_12,in
n,1070.0,326.0,15.0,31,63,2,page_12,in
t,125.0,419.0,15.0,31,0,3,page_12,turning
u,140.0,419.0,15.0,31,1,3,page_12,turning
r,155.0,419.0,15.0,31,2,3,page_12,turning
n,170.0,419.0,15.0,31,3,3,page_12,turning
i,185.0,419.0,15.0,31,4,3,page_12,turning
n,200.0,419.0,15.0,31,5,3,page_12,turning
g,215.0,419.0,15.0,31,6,3,page_12,turning
 ,230.0,419.0,15.0,31,7,3,page_12,
o,245.0,419.0,15.0,31,8,3,page_12,our
u,260.0,419.0,15.0,31,9,3,page_12,our
r,275.0,419.0,15.0,31,10,3,page_12,our
 ,290.0,419.0,15.0,31,11,3,page_12,
r,305.0,419.0,15.0,31,12,3,page_12,research
e,320.0,419.0,15.0,31,13,3,page_12,research
s,335.0,419.0,15.0,31,14,3,page_12,research
e,350.0,419.0,15.0,31,15,3,page_12,research
a,365.0,419.0,15.0,31,16,3,page_12,research
r,380.0,419.0,15.0,31,17,3,page_12,research
c,395.0,419.0,15.0,31,18,3,page_12,research
h,410.0,419.0,15.0,31,19,3,page_12,research
 ,425.0,419.0,15.0,31,20,3,page_12,
n,440.0,419.0,15.0,31,21,3,page_12,network
e,455.0,419.0,15.0,31,22,3,page_12,network
t,470.0,419.0,15.0,31,23,3,page_12,network
w,485.0,419.0,15.0,31,24,3,page_12,network
o,500.0,419.0,15.0,31,25,3,page_12,network
r,515.0,419.0,15.0,31,26,3,page_12,network
k,530.0,419.0,15.0,31,27,3,page_12,network
 ,545.0,419.0,15.0,31,28,3,page_12,
i,560.0,419.0,15.0,31,29,3,page_12,into
n,575.0,419.0,15.0,31,30,3,page_12,into
t,590.0,419.0,15.0,31,31,3,page_12,into
o,605.0,419.0,15.0,31,32,3,page_12,into
 ,620.0,419.0,15.0,31,33,3,page_12,
a,635.0,419.0,15.0,31,34,3,page_12,a
 ,650.0,419.0,15.0,31,35,3,page_12,
s,665.0,419.0,15.0,31,36,3,page_12,successful
u,680.0,419.0,15.0,31,37,3,page_12,successful
c,695.0,419.0,15.0,31,38,3,page_12,successful
c,710.0,419.0,15.0,31,39,3,page_12,successful
e,725.0,419.0,15.0,31,40,3,page_12,successful
s,740.0,419.0,15.0,31,41,3,page_12,successful
s,755.0,419.0,15.0,31,42,3,page_12,successful
f,770.0,419.0,15.0,31,43,3,page_12,successful
u,785.0,419.0,15.0,31,44,3,page_12,successful
l,800.0,419.0,15.0,31,45,3,page_12,successful
 ,815.0,419.0,15.0,31,46,3,page_12,
e,830.0,419.0,15.0,31,47,3,page_12,endeavour.
n,845.0,419.0,15.0,31,48,3,page_12,endeavour.
d,860.0,419.0,15.0,31,49,3,page_12,endeavour.
e,875.0,419.0,15.0,31,50,3,page_12,endeavour.
a,890.0,419.0,15.0,31,51,3,page_12,endeavour.
v,905.0,419.0,15.0,31,52,3,page_12,endeavour.
o,920.0,419.0,15.0,31,53,3,page_12,endeavour.
u,935.0,419.0,15.0,31,54,3,page_12,endeavour.
r,950.0,419.0,15.0,31,55,3,page_12,endeavour.
.,965.0,419.0,15.0,31,56,3,page_12,endeavour.
 ,980.0,419.0,15.0,31,57,3,page_12,
W,995.0,419.0,15.0,31,58,3,page_12,We
e,1010.0,419.0,15.0,31,59,3,page_12,We
 ,1025.0,419.0,15.0,31,60,3,page_12,
h,1040.0,419.0,15.0,31,61,3,page_12,hope
o,1055.0,419.0,15.0,31,62,3,page_12,hope
p,1070.0,419.0,15.0,31,63,3,page_12,hope
e,1085.0,419.0,15.0,31,64,3,page_12,hope
t,125.0,512.0,15.0,31,0,4,page_12,to
o,140.0,512.0,15.0,31,1,4,page_12,to
 ,155.0,512.0,15.0,31,2,4,page_12,
c,170.0,512.0,15.0,31,3,4,page_12,clear
l,185.0,512.0,15.0,31,4,4,page_12,clear
e,200.0,512.0,15.0,31,5,4,page_12,clear
a,215.0,512.0,15.0,31,6,4,page_12,clear
r,230.0,512.0,15.0,31,7,4,page_12,clear
 ,245.0,512.0,15.0,31,8,4,page_12,
t,260.0,512.0,15.0,31,9,4,page_12,the
h,275.0,512.0,15.0,31,10,4,page_12,the
e,290.0,512.0,15.0,31,11,4,page_12,the
 ,305.0,512.0,15.0,31,12,4,page_12,
w,320.0,512.0,15.0,31,13,4,page_12,way
a,335.0,512.0,15.0,31,14,4,page_12,way
y,350.0,512.0,15.0,31,15,4,page_12,way
 ,365.0,512.0,15.0,31,16,4,page_12,
f,380.0,512.0,15.0,31,17,4,page_12,for
o,395.0,512.0,15.0,31,18,4,page_12,for
r,410.0,512.0,15.0,31,19,4,page_12,for
 ,425.0,512.0,15.0,31,20,4,page_12,
a,440.0,512.0,15.0,31,21,4,page_12,advancing
d,455.0,512.0,15.0,31,22,4,page_12,advancing
v,470.0,512.0,15.0,31,23,4,page_12,advancing
a,485.0,512.0,15.0,31,24,4,page_12,advancing
n,500.0,512.0,15.0,31,25,4,page_12,advancing
c,515.0,512.0,15.0,31,26,4,page_12,advancing
i,530.0,512.0,15.0,31,27,4,page_12,advancing
n,545.0,512.0,15.0,31,28,4,page_12,advancing
g,560.0,512.0,15.0,31,29,4,page_12,advancing
 ,575.0,512.0,15.0,31,30,4,page_12,
r,590.0,512.0,15.0,31,31,4,page_12,research
e,605.0,512.0,15.0,31,32,4,page_12,research
s,620.0,512.0,15.0,31,33,4,page_12,research
e,635.0,512.0,15.0,31,34,4,page_12,research
a,650.0,512.0,15.0,31,35,4,page_12,research
r,665.0,512.0,15.0,31,36,4,page_12,research
c,680.0,512.0,15.0,31,37,4,page_12,research
h,695.0,512.0,15.0,31,38,4,page_12,research
 ,710.0,512.0,15.0,31,39,4,page_12,
i,725.0,512.0,15.0,31,40,4,page_12,in
n,740.0,512.0,15.0,31,41,4,page_12,in
 ,755.0,512.0,15.0,31,42,4,page_12,
v,770.0,512.0,15.0,31,43,4,page_12,various
a,785.0,512.0,15.0,31,44,4,page_12,various
r,800.0,512.0,15.0,31,45,4,page_12,various
i,815.0,512.0,15.0,31,46,4,page_12,various
o,830.0,512.0,15.0,31,47,4,page_12,various
u,845.0,512.0,15.0,31,48,4,page_12,various
s,860.0,512.0,15.0,31,49,4,page_12,various
 ,875.0,512.0,15.0,31,50,4,page_12,
s,890.0,512.0,15.0,31,51,4,page_12,subfields
u,905.0,512.0,15.0,31,52,4,page_12,subfields
b,920.0,512.0,15.0,31,53,4,page_12,subfields
f,935.0,512.0,15.0,31,54,4,page_12,subfields
i,950.0,512.0,15.0,31,55,4,page_12,subfields
e,965.0,512.0,15.0,31,56,4,page_12,subfields
l,980.0,512.0,15.0,31,57,4,page_12,subfields
d,995.0,512.0,15.0,31,58,4,page_12,subfields
s,1010.0,512.0,15.0,31,59,4,page_12,subfields
 ,1025.0,512.0,15.0,31,60,4,page_12,
o,1040.0,512.0,15.0,31,61,4,page_12,of
f,1055.0,512.0,15.0,31,62,4,page_12,of
l,125.0,605.0,15.0,31,0,5,page_12,linguistics
i,140.0,605.0,15.0,31,1,5,page_12,linguistics
n,155.0,605.0,15.0,31,2,5,page_12,linguistics
g,170.0,605.0,15.0,31,3,5,page_12,linguistics
u,185.0,605.0,15.0,31,4,5,page_12,linguistics
i,200.0,605.0,15.0,31,5,5,page_12,linguistics
s,215.0,605.0,15.0,31,6,5,page_12,linguistics
t,230.0,605.0,15.0,31,7,5,page_12,linguistics
i,245.0,605.0,15.0,31,8,5,page_12,linguistics
c,260.0,605.0,15.0,31,9,5,page_12,linguistics
s,275.0,605.0,15.0,31,10,5,page_12,linguistics
 ,290.0,605.0,15.0,31,11,5,page_12,
b,305.0,605.0,15.0,31,12,5,page_12,by
y,320.0,605.0,15.0,31,13,5,page_12,by
 ,335.0,605.0,15.0,31,14,5,page_12,
s,350.0,605.0,15.0,31,15,5,page_12,supporting
u,365.0,605.0,15.0,31,16,5,page_12,supporting
p,380.0,605.0,15.0,31,17,5,page_12,supporting
p,395.0,605.0,15.0,31,18,5,page_12,supporting
o,410.0,605.0,15.0,31,19,5,page_12,supporting
r,425.0,605.0,15.0,31,20,5,page_12,supporting
t,440.0,605.0,15.0,31,21,5,page_12,supporting
i,455.0,605.0,15.0,31,22,5,page_12,supporting
n,470.0,605.0,15.0,31,23,5,page_12,supporting
g,485.0,605.0,15.0,31,24,5,page_12,supporting
 ,500.0,605.0,15.0,31,25,5,page_12,
a,515.0,605.0,15.0,31,26,5,page_12,and
n,530.0,605.0,15.0,31,27,5,page_12,and
d,545.0,605.0,15.0,31,28,5,page_12,and
 ,560.0,605.0,15.0,31,29,5,page_12,
c,575.0,605.0,15.0,31,30,5,page_12,connecting
o,590.0,605.0,15.0,31,31,5,page_12,connecting
n,605.0,605.0,15.0,31,32,5,page_12,connecting
n,620.0,605.0,15.0,31,33,5,page_12,connecting
e,635.0,605.0,15.0,31,34,5,page_12,connecting
c,650.0,605.0,15.0,31,35,5,page_12,connecting
t,665.0,605.0,15.0,31,36,5,page_12,connecting
i,680.0,605.0,15.0,31,37,5,page_12,connecting
n,695.0,605.0,15.0,31,38,5,page_12,connecting
g,710.0,605.0,15.0,31,39,5,page_12,connecting
 ,725.0,605.0,15.0,31,40,5,page_12,
a,740.0,605.0,15.0,31,41,5,page_12,a
 ,755.0,605.0,15.0,31,42,5,page_12,
l,770.0,605.0,15.0,31,43,5,page_12,large
a,785.0,605.0,15.0,31,44,5,page_12,large
r,800.0,605.0,15.0,31,45,5,page_12,large
g,815.0,605.0,15.0,31,46,5,page_12,large
e,830.0,605.0,15.0,31,47,5,page_12,large
 ,845.0,605.0,15.0,31,48,5,page_12,
g,860.0,605.0,15.0,31,49,5,page_12,group
r,875.0,605.0,15.0,31,50,5,page_12,group
o,890.0,605.0,15.0,31,51,5,page_12,group
u,905.0,605.0,15.0,31,52,5,page_12,group
p,920.0,605.0,15.0,31,53,5,page_12,group
 ,935.0,605.0,15.0,31,54,5,page_12,
o,950.0,605.0,15.0,31,55,5,page_12,of
f,965.0,605.0,15.0,31,56,5,page_12,of
r,125.0,698.0,15.0,26,0,6,page_12,researchers.
e,140.0,698.0,15.0,26,1,6,page_12,researchers.
s,155.0,698.0,15.0,26,2,6,page_12,researchers.
e,170.0,698.0,15.0,26,3,6,page_12,researchers.
a,185.0,698.0,15.0,26,4,6,page_12,researchers.
r,200.0,698.0,15.0,26,5,6,page_12,researchers.
c,215.0,698.0,15.0,26,6,6,page_12,researchers.
h,230.0,698.0,15.0,26,7,6,page_12,researchers.
e,245.0,698.0,15.0,26,8,6,page_12,researchers.
r,260.0,698.0,15.0,26,9,6,page_12,researchers.
s,275.0,698.0,15.0,26,10,6,page_12,researchers.
.,290.0,698.0,15.0,26,11,6,page_12,researchers.
T,125.0,140.0,15.0,31,0,0,page_13,The
h,140.0,140.0,15.0,31,1,0,page_13,The
e,155.0,140.0,15.0,31,2,0,page_13,The
 ,170.0,140.0,15.0,31,3,0,page_13,
m,185.0,140.0,15.0,31,4,0,page_13,main
a,200.0,140.0,15.0,31,5,0,page_13,main
i,215.0,140.0,15.0,31,6,0,page_13,main
n,230.0,140.0,15.0,31,7,0,page_13,main
 ,245.0,140.0,15.0,31,8,0,page_13,
o,260.0,140.0,15.0,31,9,0,page_13,outcomes
u,275.0,140.0,15.0,31,10,0,page_13,outcomes
t,290.0,140.0,15.0,31,11,0,page_13,outcomes
c,305.0,140.0,15.0,31,12,0,page_13,outcomes
o,320.0,140.0,15.0,31,13,0,page_13,outcomes
m,335.0,140.0,15.0,31,14,0,page_13,outcomes
e,350.0,140.0,15.0,31,15,0,page_13,outcomes
s,365.0,140.0,15.0,31,16,0,page_13,outcomes
 ,380.0,140.0,15.0,31,17,0,page_13,
o,395.0,140.0,15.0,31,18,0,page_13,of
f,410.0,140.0,15.0,31,19,0,page_13,of
 ,425.0,140.0,15.0,31,20,0,page_13,
t,440.0,140.0,15.0,31,21,0,page_13,the
h,455.0,140.0,15.0,31,22,0,page_13,the
e,470.0,140.0,15.0,31,23,0,page_13,the
 ,485.0,140.0,15.0,31,24,0,page_13,
M,500.0,140.0,15.0,31,25,0,page_13,MultiplEYE
u,515.0,140.0,15.0,31,26,0,page_13,MultiplEYE
l,530.0,140.0,15.0,31,27,0,page_13,MultiplEYE
t,545.0,140.0,15.0,31,28,0,page_13,MultiplEYE
i,560.0,140.0,15.0,31,29,0,page_13,MultiplEYE
p,575.0,140.0,15.0,31,30,0,page_13,MultiplEYE
l,590.0,140.0,15.0,31,31,0,page_13,MultiplEYE
E,605.0,140.0,15.0,31,32,0,page_13,MultiplEYE
Y,620.0,140.0,15.0,31,33,0,page_13,MultiplEYE
E,635.0,140.0,15.0,31,34,0,page_13,MultiplEYE
 ,650.0,140.0,15.0,31,35,0,page_13,
A,665.0,140.0,15.0,31,36,0,page_13,Action
c,680.0,140.0,15.0,31,37,0,page_13,Action
t,695.0,140.0,15.0,31,38,0,page_13,Action
i,710.0,140.0,15.0,31,39,0,page_13,Action
o,725.0,140.0,15.0,31,40,0,page_13,Action
n,740.0,140.0,15.0,31,41,0,page_13,Action
 ,755.0,140.0,15.0,31,42,0,page_13,
w,770.0,140.0,15.0,31,43,0,page_13,will
i,785.0,140.0,15.0,31,44,0,page_13,will
l,800.0,140.0,15.0,31,45,0,page_13,will
l,815.0,140.0,15.0,31,46,0,page_13,will
 ,830.0,140.0,15.0,31,47,0,page_13,
b,845.0,140.0,15.0,31,48,0,page_13,be
e,860.0,140.0,15.0,31,49,0,page_13,be
 ,875.0,140.0,15.0,31,50,0,page_13,
a,890.0,140.0,15.0,31,51,0,page_13,a
 ,905.0,140.0,15.0,31,52,0,page_13,
l,920.0,140.0,15.0,31,53,0,page_13,large
a,935.0,140.0,15.0,31,54,0,page_13,large
r,950.0,140.0,15.0,31,55,0,page_13,large
g,965.0,140.0,15.0,31,56,0,page_13,large
e,980.0,140.0,15.0,31,57,0,page_13,large
 ,995.0,140.0,15.0,31,58,0,page_13,
d,1010.0,140.0,15.0,31,59,0,page_13,dataset
a,1025.0,140.0,15.0,31,60,0,page_13,dataset
t,1040.0,140.0,15.0,31,61,0,page_13,dataset
a,1055.0,140.0,15.0,31,62,0,page_13,dataset
s,1070.0,140.0,15.0,31,63,0,page_13,dataset
e,1085.0,140.0,15.0,31,64,0,page_13,dataset
t,1100.0,140.0,15.0,31,65,0,page_13,dataset
c,125.0,233.0,15.0,31,0,1,page_13,containing
o,140.0,233.0,15.0,31,1,1,page_13,containing
n,155.0,233.0,15.0,31,2,1,page_13,containing
t,170.0,233.0,15.0,31,3,1,page_13,containing
a,185.0,233.0,15.0,31,4,1,page_13,containing
i,200.0,233.0,15.0,31,5,1,page_13,containing
n,215.0,233.0,15.0,31,6,1,page_13,containing
i,230.0,233.0,15.0,31,7,1,page_13,containing
n,245.0,233.0,15.0,31,8,1,page_13,containing
g,260.0,233.0,15.0,31,9,1,page_13,containing
 ,275.0,233.0,15.0,31,10,1,page_13,
e,290.0,233.0,15.0,31,11,1,page_13,eye-tracking
y,305.0,233.0,15.0,31,12,1,page_13,eye-tracking
e,320.0,233.0,15.0,31,13,1,page_13,eye-tracking
-,335.0,233.0,15.0,31,14,1,page_13,eye-tracking
t,350.0,233.0,15.0,31,15,1,page_13,eye-tracking
r,365.0,233.0,15.0,31,16,1,page_13,eye-tracking
a,380.0,233.0,15.0,31,17,1,page_13,eye-tracking
c,395.0,233.0,15.0,31,18,1,page_13,eye-tracking
k,410.0,233.0,15.0,31,19,1,page_13,eye-tracking
i,425.0,233.0,15.0,31,20,1,page_13,eye-tracking
n,440.0,233.0,15.0,31,21,1,page_13,eye-tracking
g,455.0,233.0,15.0,31,22,1,page_13,eye-tracking
 ,470.0,233.0,15.0,31,23,1,page_13,
d,485.0,233.0,15.0,31,24,1,page_13,data
a,500.0,233.0,15.0,31,25,1,page_13,data
t,515.0,233.0,15.0,31,26,1,page_13,data
a,530.0,233.0,15.0,31,27,1,page_13,data
 ,545.0,233.0,15.0,31,28,1,page_13,
i,560.0,233.0,15.0,31,29,1,page_13,in
n,575.0,233.0,15.0,31,30,1,page_13,in
 ,590.0,233.0,15.0,31,31,1,page_13,
m,605.0,233.0,15.0,31,32,1,page_13,many
a,620.0,233.0,15.0,31,33,1,page_13,many
n,635.0,233.0,15.0,31,34,1,page_13,many
y,650.0,233.0,15.0,31,35,1,page_13,many
 ,665.0,233.0,15.0,31,36,1,page_13,
l,680.0,233.0,15.0,31,37,1,page_13,languages
a,695.0,233.0,15.0,31,38,1,page_13,languages
n,710.0,233.0,15.0,31,39,1,page_13,languages
g,725.0,233.0,15.0,31,40,1,page_13,languages
u,740.0,233.0,15.0,31,41,1,page_13,languages
a,755.0,233.0,15.0,31,42,1,page_13,languages
g,770.0,233.0,15.0,31,43,1,page_13,languages
e,785.0,233.0,15.0,31,44,1,page_13,languages
s,800.0,233.0,15.0,31,45,1,page_13,languages
 ,815.0,233.0,15.0,31,46,1,page_13,
a,830.0,233.0,15.0,31,47,1,page_13,and
n,845.0,233.0,15.0,31,48,1,page_13,and
d,860.0,233.0,15.0,31,49,1,page_13,and
 ,875.0,233.0,15.0,31,50,1,page_13,
a,890.0,233.0,15.0,31,51,1,page_13,a
 ,905.0,233.0,15.0,31,52,1,page_13,
p,920.0,233.0,15.0,31,53,1,page_13,platform
l,935.0,233.0,15.0,31,54,1,page_13,platform
a,950.0,233.0,15.0,31,55,1,page_13,platform
t,965.0,233.0,15.0,31,56,1,page_13,platform
f,980.0,233.0,15.0,31,57,1,page_13,platform
o,995.0,233.0,15.0,31,58,1,page_13,platform
r,1010.0,233.0,15.0,31,59,1,page_13,platform
m,1025.0,233.0,15.0,31,60,1,page_13,platform
 ,1040.0,233.0,15.0,31,61,1,page_13,
f,1055.0,233.0,15.0,31,62,1,page_13,for
o,1070.0,233.0,15.0,31,63,1,page_13,for
r,1085.0,233.0,15.0,31,64,1,page_13,for
n,125.0,326.0,15.0,31,0,2,page_13,new
e,140.0,326.0,15.0,31,1,2,page_13,new
w,155.0,326.0,15.0,31,2,2,page_13,new
 ,170.0,326.0,15.0,31,3,2,page_13,
c,185.0,326.0,15.0,31,4,2,page_13,collaborations
o,200.0,326.0,15.0,31,5,2,page_13,collaborations
l,215.0,326.0,15.0,31,6,2,page_13,collaborations
l,230.0,326.0,15.0,31,7,2,page_13,collaborations
a,245.0,326.0,15.0,31,8,2,page_13,collaborations
b,260.0,326.0,15.0,31,9,2,page_13,collaborations
o,275.0,326.0,15.0,31,10,2,page_13,collaborations
r,290.0,326.0,15.0,31,11,2,page_13,collaborations
a,305.0,326.0,15.0,31,12,2,page_13,collaborations
t,320.0,326.0,15.0,31,13,2,page_13,collaborations
i,335.0,326.0,15.0,31,14,2,page_13,collaborations
o,350.0,326.0,15.0,31,15,2,page_13,collaborations
n,365.0,326.0,15.0,31,16,2,page_13,collaborations
s,380.0,326.0,15.0,31,17,2,page_13,collaborations
 ,395.0,326.0,15.0,31,18,2,page_13,
b,410.0,326.0,15.0,31,19,2,page_13,building
u,425.0,326.0,15.0,31,20,2,page_13,building
i,440.0,326.0,15.0,31,21,2,page_13,building
l,455.0,326.0,15.0,31,22,2,page_13,building
d,470.0,326.0,15.0,31,23,2,page_13,building
i,485.0,326.0,15.0,31,24,2,page_13,building
n,500.0,326.0,15.0,31,25,2,page_13,building
g,515.0,326.0,15.0,31,26,2,page_13,building
 ,530.0,326.0,15.0,31,27,2,page_13,
o,545.0,326.0,15.0,31,28,2,page_13,on
n,560.0,326.0,15.0,31,29,2,page_13,on
 ,575.0,326.0,15.0,31,30,2,page_13,
t,590.0,326.0,15.0,31,31,2,page_13,this
h,605.0,326.0,15.0,31,32,2,page_13,this
i,620.0,326.0,15.0,31,33,2,page_13,this
s,635.0,326.0,15.0,31,34,2,page_13,this
 ,650.0,326.0,15.0,31,35,2,page_13,
t,665.0,326.0,15.0,31,36,2,page_13,type
y,680.0,326.0,15.0,31,37,2,page_13,type
p,695.0,326.0,15.0,31,38,2,page_13,type
e,710.0,326.0,15.0,31,39,2,page_13,type
 ,725.0,326.0,15.0,31,40,2,page_13,
o,740.0,326.0,15.0,31,41,2,page_13,of
f,755.0,326.0,15.0,31,42,2,page_13,of
 ,770.0,326.0,15.0,31,43,2,page_13,
d,785.0,326.0,15.0,31,44,2,page_13,data.
a,800.0,326.0,15.0,31,45,2,page_13,data.
t,815.0,326.0,15.0,31,46,2,page_13,data.
a,830.0,326.0,15.0,31,47,2,page_13,data.
.,845.0,326.0,15.0,31,48,2,page_13,data.
 ,860.0,326.0,15.0,31,49,2,page_13,
I,875.0,326.0,15.0,31,50,2,page_13,If
f,890.0,326.0,15.0,31,51,2,page_13,If
 ,905.0,326.0,15.0,31,52,2,page_13,
y,920.0,326.0,15.0,31,53,2,page_13,you
o,935.0,326.0,15.0,31,54,2,page_13,you
u,950.0,326.0,15.0,31,55,2,page_13,you
 ,965.0,326.0,15.0,31,56,2,page_13,
a,980.0,326.0,15.0,31,57,2,page_13,are
r,995.0,326.0,15.0,31,58,2,page_13,are
e,1010.0,326.0,15.0,31,59,2,page_13,are
r,125.0,419.0,15.0,31,0,3,page_13,reading
e,140.0,419.0,15.0,31,1,3,page_13,reading
a,155.0,419.0,15.0,31,2,3,page_13,reading
d,170.0,419.0,15.0,31,3,3,page_13,reading
i,185.0,419.0,15.0,31,4,3,page_13,reading
n,200.0,419.0,15.0,31,5,3,page_13,reading
g,215.0,419.0,15.0,31,6,3,page_13,reading
 ,230.0,419.0,15.0,31,7,3,page_13,
t,245.0,419.0,15.0,31,8,3,page_13,this
h,260.0,419.0,15.0,31,9,3,page_13,this
i,275.0,419.0,15.0,31,10,3,page_13,this
s,290.0,419.0,15.0,31,11,3,page_13,this
 ,305.0,419.0,15.0,31,12,3,page_13,
t,320.0,419.0,15.0,31,13,3,page_13,"text,"
e,335.0,419.0,15.0,31,14,3,page_13,"text,"
x,350.0,419.0,15.0,31,15,3,page_13,"text,"
t,365.0,419.0,15.0,31,16,3,page_13,"text,"
",",380.0,419.0,15.0,31,17,3,page_13,"text,"
 ,395.0,419.0,15.0,31,18,3,page_13,
y,410.0,419.0,15.0,31,19,3,page_13,you
o,425.0,419.0,15.0,31,20,3,page_13,you
u,440.0,419.0,15.0,31,21,3,page_13,you
 ,455.0,419.0,15.0,31,22,3,page_13,
a,470.0,419.0,15.0,31,23,3,page_13,are
r,485.0,419.0,15.0,31,24,3,page_13,are
e,500.0,419.0,15.0,31,25,3,page_13,are
 ,515.0,419.0,15.0,31,26,3,page_13,
a,530.0,419.0,15.0,31,27,3,page_13,already
l,545.0,419.0,15.0,31,28,3,page_13,already
r,560.0,419.0,15.0,31,29,3,page_13,already
e,575.0,419.0,15.0,31,30,3,page_13,already
a,590.0,419.0,15.0,31,31,3,page_13,already
d,605.0,419.0,15.0,31,32,3,page_13,already
y,620.0,419.0,15.0,31,33,3,page_13,already
 ,635.0,419.0,15.0,31,34,3,page_13,
s,650.0,419.0,15.0,31,35,3,page_13,supporting
u,665.0,419.0,15.0,31,36,3,page_13,supporting
p,680.0,419.0,15.0,31,37,3,page_13,supporting
p,695.0,419.0,15.0,31,38,3,page_13,supporting
o,710.0,419.0,15.0,31,39,3,page_13,supporting
r,725.0,419.0,15.0,31,40,3,page_13,supporting
t,740.0,419.0,15.0,31,41,3,page_13,supporting
i,755.0,419.0,15.0,31,42,3,page_13,supporting
n,770.0,419.0,15.0,31,43,3,page_13,supporting
g,785.0,419.0,15.0,31,44,3,page_13,supporting
 ,800.0,419.0,15.0,31,45,3,page_13,
o,815.0,419.0,15.0,31,46,3,page_13,our
u,830.0,419.0,15.0,31,47,3,page_13,our
r,845.0,419.0,15.0,31,48,3,page_13,our
 ,860.0,419.0,15.0,31,49,3,page_13,
c,875.0,419.0,15.0,31,50,3,page_13,cause
a,890.0,419.0,15.0,31,51,3,page_13,cause
u,905.0,419.0,15.0,31,52,3,page_13,cause
s,920.0,419.0,15.0,31,53,3,page_13,cause
e,935.0,419.0,15.0,31,54,3,page_13,cause
 ,950.0,419.0,15.0,31,55,3,page_13,
b,965.0,419.0,15.0,31,56,3,page_13,by
y,980.0,419.0,15.0,31,57,3,page_13,by
 ,995.0,419.0,15.0,31,58,3,page_13,
a,1010.0,419.0,15.0,31,59,3,page_13,allowing
l,1025.0,419.0,15.0,31,60,3,page_13,allowing
l,1040.0,419.0,15.0,31,61,3,page_13,allowing
o,1055.0,419.0,15.0,31,62,3,page_13,allowing
w,1070.0,419.0,15.0,31,63,3,page_13,allowing
i,1085.0,419.0,15.0,31,64,3,page_13,allowing
n,1100.0,419.0,15.0,31,65,3,page_13,allowing
g,1115.0,419.0,15.0,31,66,3,page_13,allowing
u,125.0,512.0,15.0,31,0,4,page_13,us
s,140.0,512.0,15.0,31,1,4,page_13,us
 ,155.0,512.0,15.0,31,2,4,page_13,
t,170.0,512.0,15.0,31,3,4,page_13,to
o,185.0,512.0,15.0,31,4,4,page_13,to
 ,200.0,512.0,15.0,31,5,4,page_13,
c,215.0,512.0,15.0,31,6,4,page_13,collect
o,230.0,512.0,15.0,31,7,4,page_13,collect
l,245.0,512.0,15.0,31,8,4,page_13,collect
l,260.0,512.0,15.0,31,9,4,page_13,collect
e,275.0,512.0,15.0,31,10,4,page_13,collect
c,290.0,512.0,15.0,31,11,4,page_13,collect
t,305.0,512.0,15.0,31,12,4,page_13,collect
 ,320.0,512.0,15.0,31,13,4,page_13,
a,335.0,512.0,15.0,31,14,4,page_13,and
